instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cluster
305,719163,4,0,11,0,2,1,1,0.400833,0.397088,0.68375,0.135571,4068,low
306,719163,4,0,11,0,3,1,1,0.3775,0.390133,0.71875,0.08209169999999999,4186,low
307,719163,4,0,11,0,4,1,1,0.408333,0.405921,0.702083,0.136817,3974,low
308,719163,4,0,11,0,5,1,2,0.403333,0.40339200000000003,0.6225,0.271779,4046,low
309,719163,4,0,11,0,6,0,1,0.326667,0.323854,0.519167,0.18906199999999998,3926,low
310,719163,4,0,11,0,0,0,1,0.348333,0.362358,0.734583,0.09205419999999999,3649,low
311,719163,4,0,11,0,1,1,1,0.395,0.400871,0.75875,0.057225,4035,low
312,719163,4,0,11,0,2,1,1,0.408333,0.412246,0.7216670000000001,0.0690375,4205,low
313,719163,4,0,11,0,3,1,1,0.4,0.40907899999999997,0.758333,0.06219580000000001,4109,low
314,719163,4,0,11,0,4,1,2,0.38,0.373721,0.813333,0.189067,2933,low
315,719163,4,0,11,1,5,0,1,0.324167,0.306817,0.44625,0.314675,3368,low
316,719163,4,0,11,0,6,0,1,0.356667,0.357942,0.552917,0.212062,4067,low
317,719163,4,0,11,0,0,0,1,0.440833,0.43055,0.458333,0.281721,3717,low
318,719163,4,0,11,0,1,1,1,0.53,0.524612,0.587083,0.306596,4486,low
319,719163,4,0,11,0,2,1,2,0.53,0.507579,0.68875,0.199633,4195,low
320,719163,4,0,11,0,3,1,3,0.456667,0.451988,0.93,0.136829,1817,low
321,719163,4,0,11,0,4,1,2,0.341667,0.323221,0.575833,0.30536199999999997,3053,low
322,719163,4,0,11,0,5,1,1,0.274167,0.272721,0.41,0.168533,3392,low
323,719163,4,0,11,0,6,0,1,0.329167,0.32448299999999997,0.502083,0.224496,3663,low
324,719163,4,0,11,0,0,0,2,0.463333,0.457058,0.6845829999999999,0.18595,3520,low
325,719163,4,0,11,0,1,1,3,0.4475,0.445062,0.91,0.138054,2765,low
326,719163,4,0,11,0,2,1,3,0.416667,0.421696,0.9625,0.11879200000000001,1607,low
327,719163,4,0,11,0,3,1,2,0.440833,0.430537,0.757917,0.335825,2566,low
328,719163,4,0,11,1,4,0,1,0.37333299999999997,0.372471,0.549167,0.167304,1495,low
329,719163,4,0,11,0,5,1,1,0.375,0.380671,0.64375,0.0988958,2792,low
330,719163,4,0,11,0,6,0,1,0.375833,0.385087,0.681667,0.0684208,3068,low
331,719163,4,0,11,0,0,0,1,0.459167,0.4558,0.698333,0.208954,3071,low
332,719163,4,0,11,0,1,1,1,0.503478,0.490122,0.743043,0.142122,3867,low
333,719163,4,0,11,0,2,1,2,0.458333,0.451375,0.830833,0.258092,2914,low
334,719163,4,0,11,0,3,1,1,0.325,0.311221,0.613333,0.271158,3613,low
335,719163,4,0,12,0,4,1,1,0.3125,0.305554,0.524583,0.220158,3727,low
336,719163,4,0,12,0,5,1,1,0.31416700000000003,0.331433,0.625833,0.100754,3940,low
337,719163,4,0,12,0,6,0,1,0.299167,0.310604,0.612917,0.0957833,3614,low
338,719163,4,0,12,0,0,0,1,0.330833,0.3491,0.775833,0.08395830000000001,3485,low
339,719163,4,0,12,0,1,1,2,0.385833,0.393925,0.827083,0.06220830000000001,3811,low
340,719163,4,0,12,0,2,1,3,0.4625,0.4564,0.949583,0.23258299999999998,2594,low
341,719163,4,0,12,0,3,1,3,0.41,0.400246,0.970417,0.266175,705,low
342,719163,4,0,12,0,4,1,1,0.265833,0.256938,0.58,0.240058,3322,low
343,719163,4,0,12,0,5,1,1,0.290833,0.317542,0.695833,0.08271669999999999,3620,low
344,719163,4,0,12,0,6,0,1,0.275,0.266412,0.5075,0.233221,3190,low
345,719163,4,0,12,0,0,0,1,0.220833,0.253154,0.49,0.0665417,2743,low
346,719163,4,0,12,0,1,1,1,0.238333,0.270196,0.670833,0.06345,3310,low
347,719163,4,0,12,0,2,1,1,0.2825,0.301138,0.59,0.14055,3523,low
348,719163,4,0,12,0,3,1,2,0.3175,0.338362,0.66375,0.06095830000000001,3740,low
349,719163,4,0,12,0,4,1,2,0.4225,0.41223699999999996,0.634167,0.268042,3709,low
350,719163,4,0,12,0,5,1,2,0.375,0.359825,0.500417,0.260575,3577,low
351,719163,4,0,12,0,6,0,2,0.258333,0.249371,0.560833,0.243167,2739,low
352,719163,4,0,12,0,0,0,1,0.238333,0.245579,0.58625,0.16977899999999999,2431,low
353,719163,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,3403,low
354,719163,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.06157080000000001,3750,low
355,719163,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,2660,low
356,719163,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.047275,3068,low
357,719163,1,0,12,0,5,1,1,0.37333299999999997,0.377513,0.68625,0.274246,2209,low
358,719163,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,1011,low
359,719163,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,754,low
360,719163,1,0,12,1,1,0,1,0.321739,0.315535,0.506957,0.239465,1317,low
361,719163,1,0,12,0,2,1,2,0.325,0.327633,0.7625,0.18845,1162,low
362,719163,1,0,12,0,3,1,1,0.29913,0.279974,0.503913,0.29396100000000003,2302,low
363,719163,1,0,12,0,4,1,1,0.248333,0.263892,0.574167,0.11941199999999999,2423,low
364,719163,1,0,12,0,5,1,1,0.311667,0.318812,0.636667,0.13433699999999998,2999,low
365,719163,1,0,12,0,6,0,1,0.41,0.414121,0.615833,0.220154,2485,low
366,719163,1,1,1,0,0,0,1,0.37,0.375621,0.6925,0.192167,2294,low
367,719163,1,1,1,1,1,0,1,0.273043,0.252304,0.381304,0.329665,1951,low
368,719163,1,1,1,0,2,1,1,0.15,0.126275,0.44125,0.365671,2236,low
369,719163,1,1,1,0,3,1,2,0.1075,0.11933699999999998,0.414583,0.1847,2368,low
370,719163,1,1,1,0,4,1,1,0.265833,0.278412,0.524167,0.129987,3272,low
371,719163,1,1,1,0,5,1,1,0.334167,0.340267,0.542083,0.167908,4098,low
372,719163,1,1,1,0,6,0,1,0.393333,0.390779,0.531667,0.174758,4521,low
373,719163,1,1,1,0,0,0,1,0.3375,0.340258,0.465,0.19154200000000002,3425,low
374,719163,1,1,1,0,1,1,2,0.224167,0.247479,0.701667,0.0989,2376,low
375,719163,1,1,1,0,2,1,1,0.308696,0.318826,0.646522,0.187552,3598,low
376,719163,1,1,1,0,3,1,2,0.274167,0.282821,0.8475,0.131221,2177,low
377,719163,1,1,1,0,4,1,2,0.3825,0.381938,0.802917,0.18096700000000002,4097,low
378,719163,1,1,1,0,5,1,1,0.274167,0.249362,0.5075,0.378108,3214,low
379,719163,1,1,1,0,6,0,1,0.18,0.183087,0.4575,0.187183,2493,low
380,719163,1,1,1,0,0,0,1,0.166667,0.161625,0.419167,0.251258,2311,low
381,719163,1,1,1,1,1,0,1,0.19,0.190663,0.5225,0.23135799999999998,2298,low
382,719163,1,1,1,0,2,1,2,0.37304299999999996,0.36427800000000005,0.716087,0.34913,2935,low
383,719163,1,1,1,0,3,1,1,0.303333,0.275254,0.443333,0.415429,3376,low
384,719163,1,1,1,0,4,1,1,0.19,0.190038,0.4975,0.220158,3292,low
385,719163,1,1,1,0,5,1,2,0.2175,0.220958,0.45,0.20275,3163,low
386,719163,1,1,1,0,6,0,2,0.173333,0.174875,0.83125,0.222642,1301,low
387,719163,1,1,1,0,0,0,2,0.1625,0.16225,0.79625,0.199638,1977,low
388,719163,1,1,1,0,1,1,2,0.218333,0.243058,0.91125,0.11070799999999999,2432,low
389,719163,1,1,1,0,2,1,1,0.3425,0.349108,0.835833,0.123767,4339,low
390,719163,1,1,1,0,3,1,1,0.294167,0.294821,0.64375,0.161071,4270,low
391,719163,1,1,1,0,4,1,2,0.341667,0.35605,0.769583,0.07339580000000001,4075,low
392,719163,1,1,1,0,5,1,2,0.425,0.415383,0.74125,0.342667,3456,low
393,719163,1,1,1,0,6,0,1,0.315833,0.326379,0.543333,0.210829,4023,low
394,719163,1,1,1,0,0,0,1,0.2825,0.272721,0.31125,0.24005,3243,low
395,719163,1,1,1,0,1,1,1,0.269167,0.262625,0.400833,0.215792,3624,low
396,719163,1,1,1,0,2,1,1,0.39,0.381317,0.416667,0.261817,4509,low
397,719163,1,1,2,0,3,1,1,0.469167,0.466538,0.507917,0.189067,4579,low
398,719163,1,1,2,0,4,1,2,0.399167,0.398971,0.672917,0.187187,3761,low
399,719163,1,1,2,0,5,1,1,0.313333,0.309346,0.526667,0.17849600000000002,4151,low
400,719163,1,1,2,0,6,0,2,0.264167,0.272725,0.779583,0.121896,2832,low
401,719163,1,1,2,0,0,0,2,0.265833,0.264521,0.687917,0.175996,2947,low
402,719163,1,1,2,0,1,1,1,0.282609,0.296426,0.622174,0.1538,3784,low
403,719163,1,1,2,0,2,1,1,0.354167,0.361104,0.49625,0.147379,4375,low
404,719163,1,1,2,0,3,1,2,0.25666700000000003,0.266421,0.722917,0.133721,2802,low
405,719163,1,1,2,0,4,1,1,0.265,0.261988,0.562083,0.194037,3830,low
406,719163,1,1,2,0,5,1,2,0.280833,0.293558,0.54,0.11692899999999999,3831,low
407,719163,1,1,2,0,6,0,3,0.224167,0.210867,0.73125,0.289796,2169,low
408,719163,1,1,2,0,0,0,1,0.1275,0.101658,0.46458299999999997,0.40921199999999996,1529,low
409,719163,1,1,2,0,1,1,1,0.2225,0.227913,0.41125,0.167283,3422,low
410,719163,1,1,2,0,2,1,2,0.31916700000000003,0.333946,0.50875,0.141179,3922,low
411,719163,1,1,2,0,3,1,1,0.348333,0.35162899999999997,0.53125,0.1816,4169,low
412,719163,1,1,2,0,4,1,2,0.31666700000000003,0.330162,0.7529170000000001,0.091425,3005,low
413,719163,1,1,2,0,5,1,1,0.343333,0.35162899999999997,0.634583,0.205846,4154,low
414,719163,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,4318,low
415,719163,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,2689,low
416,719163,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.22908299999999998,3129,low
417,719163,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,3777,low
418,719163,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,4773,high
419,719163,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,5062,high
420,719163,1,1,2,0,5,1,2,0.4075,0.41097100000000003,0.7375,0.237567,3487,low
421,719163,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,2732,low
422,719163,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,3389,low
423,719163,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.26803299999999997,4322,low
424,719163,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,4363,low
425,719163,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,1834,low
426,719163,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,4990,high
427,719163,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,3194,low
428,719163,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,4066,low
429,719163,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,3423,low
430,719163,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,3333,low
431,719163,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,3956,low
432,719163,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,4916,high
433,719163,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,5382,high
434,719163,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,4569,low
435,719163,1,1,3,0,6,0,1,0.2875,0.277767,0.35041700000000003,0.22575,4118,low
436,719163,1,1,3,0,0,0,1,0.361739,0.35967,0.47695699999999996,0.22258699999999998,4911,high
437,719163,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,5298,high
438,719163,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,5847,high
439,719163,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.11506199999999998,6312,high
440,719163,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,6192,high
441,719163,1,1,3,0,5,1,2,0.43583299999999997,0.436229,0.842083,0.113192,4378,low
442,719163,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,7836,high
443,719163,1,1,3,0,0,0,2,0.4725,0.46399999999999997,0.81,0.126883,5892,high
444,719163,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.16231700000000002,6153,high
445,719163,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,6093,high
446,719163,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08955830000000001,6230,high
447,719163,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.11756199999999999,6871,high
448,719163,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,8362,high
449,719163,2,1,3,0,6,0,2,0.5025,0.48673299999999997,0.885417,0.19278299999999998,3372,low
450,719163,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,4996,high
451,719163,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,5558,high
452,719163,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,5102,high
453,719163,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,5698,high
454,719163,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,6133,high
455,719163,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,5459,high
456,719163,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,6235,high
457,719163,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,6041,high
458,719163,2,1,4,0,1,1,1,0.433913,0.42751300000000003,0.5043479999999999,0.312139,5936,high
459,719163,2,1,4,0,2,1,1,0.466667,0.461483,0.396667,0.100133,6772,high
460,719163,2,1,4,0,3,1,1,0.541667,0.53345,0.469583,0.180975,6436,high
461,719163,2,1,4,0,4,1,1,0.435,0.431163,0.374167,0.219529,6457,high
462,719163,2,1,4,0,5,1,1,0.403333,0.39076700000000003,0.377083,0.300388,6460,high
463,719163,2,1,4,0,6,0,1,0.4375,0.426129,0.25416700000000003,0.274871,6857,high
464,719163,2,1,4,0,0,0,1,0.5,0.492425,0.275833,0.232596,5169,high
465,719163,2,1,4,0,1,1,1,0.489167,0.476638,0.3175,0.358196,5585,high
466,719163,2,1,4,0,2,1,1,0.446667,0.436233,0.435,0.249375,5918,high
467,719163,2,1,4,0,3,1,1,0.348696,0.33727399999999996,0.46956499999999995,0.295274,4862,high
468,719163,2,1,4,0,4,1,1,0.3975,0.387604,0.46625,0.290429,5409,high
469,719163,2,1,4,0,5,1,1,0.4425,0.43180799999999997,0.408333,0.155471,6398,high
470,719163,2,1,4,0,6,0,1,0.495,0.487996,0.5029170000000001,0.190917,7460,high
471,719163,2,1,4,0,0,0,1,0.606667,0.573875,0.507917,0.225129,7132,high
472,719163,2,1,4,1,1,0,1,0.664167,0.614925,0.561667,0.284829,6370,high
473,719163,2,1,4,0,2,1,1,0.608333,0.598487,0.390417,0.273629,6691,high
474,719163,2,1,4,0,3,1,2,0.463333,0.457038,0.569167,0.16791199999999998,4367,low
475,719163,2,1,4,0,4,1,1,0.49833299999999997,0.493046,0.6125,0.0659292,6565,high
476,719163,2,1,4,0,5,1,1,0.526667,0.515775,0.694583,0.149871,7290,high
477,719163,2,1,4,0,6,0,1,0.57,0.542921,0.682917,0.283587,6624,high
478,719163,2,1,4,0,0,0,3,0.396667,0.389504,0.835417,0.344546,1027,low
479,719163,2,1,4,0,1,1,2,0.321667,0.301125,0.766667,0.303496,3214,low
480,719163,2,1,4,0,2,1,1,0.413333,0.405283,0.454167,0.249383,5633,high
481,719163,2,1,4,0,3,1,1,0.476667,0.470317,0.427917,0.11879200000000001,6196,high
482,719163,2,1,4,0,4,1,2,0.49833299999999997,0.483583,0.756667,0.176625,5026,high
483,719163,2,1,4,0,5,1,1,0.4575,0.452637,0.400833,0.34763299999999997,6233,high
484,719163,2,1,4,0,6,0,2,0.37666700000000003,0.377504,0.489583,0.129975,4220,low
485,719163,2,1,4,0,0,0,1,0.458333,0.450121,0.587083,0.116908,6304,high
486,719163,2,1,4,0,1,1,2,0.464167,0.457696,0.57,0.171638,5572,high
487,719163,2,1,5,0,2,1,2,0.613333,0.577021,0.659583,0.156096,5740,high
488,719163,2,1,5,0,3,1,1,0.564167,0.537896,0.797083,0.138058,6169,high
489,719163,2,1,5,0,4,1,2,0.56,0.537242,0.768333,0.133696,6421,high
490,719163,2,1,5,0,5,1,1,0.6275,0.590917,0.735417,0.162938,6296,high
491,719163,2,1,5,0,6,0,2,0.621667,0.584608,0.756667,0.15299200000000002,6883,high
492,719163,2,1,5,0,0,0,2,0.5625,0.546737,0.74,0.14987899999999998,6359,high
493,719163,2,1,5,0,1,1,2,0.5375,0.527142,0.664167,0.230721,6273,high
494,719163,2,1,5,0,2,1,2,0.581667,0.557471,0.685833,0.296029,5728,high
495,719163,2,1,5,0,3,1,2,0.575,0.553025,0.744167,0.216412,4717,high
496,719163,2,1,5,0,4,1,1,0.505833,0.49178299999999997,0.552083,0.31406300000000004,6572,high
497,719163,2,1,5,0,5,1,1,0.533333,0.520833,0.360417,0.23693699999999998,7030,high
498,719163,2,1,5,0,6,0,1,0.564167,0.544817,0.480417,0.12313299999999999,7429,high
499,719163,2,1,5,0,0,0,1,0.6125,0.585238,0.57625,0.225117,6118,high
500,719163,2,1,5,0,1,1,2,0.573333,0.5499,0.789583,0.21269200000000002,2843,low
501,719163,2,1,5,0,2,1,2,0.611667,0.576404,0.794583,0.147392,5115,high
502,719163,2,1,5,0,3,1,1,0.636667,0.595975,0.697917,0.122512,7424,high
503,719163,2,1,5,0,4,1,1,0.593333,0.572613,0.52,0.229475,7384,high
504,719163,2,1,5,0,5,1,1,0.564167,0.551121,0.523333,0.136817,7639,high
505,719163,2,1,5,0,6,0,1,0.6,0.566908,0.45625,0.083975,8294,high
506,719163,2,1,5,0,0,0,1,0.620833,0.583967,0.530417,0.254367,7129,high
507,719163,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,4359,low
508,719163,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.11816700000000001,6073,high
509,719163,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,5260,high
510,719163,2,1,5,0,4,1,1,0.655,0.6067,0.716667,0.172896,6770,high
511,719163,2,1,5,0,5,1,1,0.68,0.627529,0.7470829999999999,0.14055,6734,high
512,719163,2,1,5,0,6,0,1,0.6925,0.642696,0.7325,0.198992,6536,high
513,719163,2,1,5,0,0,0,1,0.69,0.641425,0.697083,0.215171,6591,high
514,719163,2,1,5,1,1,0,1,0.7125,0.6793,0.67625,0.196521,6043,high
515,719163,2,1,5,0,2,1,1,0.7225,0.672992,0.6845829999999999,0.2954,5743,high
516,719163,2,1,5,0,3,1,2,0.656667,0.611129,0.67,0.134329,6855,high
517,719163,2,1,5,0,4,1,1,0.68,0.631329,0.492917,0.195279,7338,high
518,719163,2,1,6,0,5,1,2,0.654167,0.607962,0.755417,0.23756300000000002,4127,low
519,719163,2,1,6,0,6,0,1,0.583333,0.566288,0.549167,0.18656199999999998,8120,high
520,719163,2,1,6,0,0,0,1,0.6025,0.575133,0.49333299999999997,0.184087,7641,high
521,719163,2,1,6,0,1,1,1,0.5975,0.578283,0.487083,0.284833,6998,high
522,719163,2,1,6,0,2,1,2,0.540833,0.525892,0.613333,0.209575,7001,high
523,719163,2,1,6,0,3,1,1,0.554167,0.542292,0.61125,0.077125,7055,high
524,719163,2,1,6,0,4,1,1,0.6025,0.569442,0.567083,0.15735,7494,high
525,719163,2,1,6,0,5,1,1,0.649167,0.597862,0.467917,0.17538299999999998,7736,high
526,719163,2,1,6,0,6,0,1,0.710833,0.648367,0.437083,0.144287,7498,high
527,719163,2,1,6,0,0,0,1,0.726667,0.663517,0.538333,0.133721,6598,high
528,719163,2,1,6,0,1,1,2,0.720833,0.659721,0.587917,0.207713,6664,high
529,719163,2,1,6,0,2,1,2,0.6533329999999999,0.597875,0.833333,0.21454600000000001,4972,high
530,719163,2,1,6,0,3,1,1,0.655833,0.611117,0.582083,0.343279,7421,high
531,719163,2,1,6,0,4,1,1,0.648333,0.624383,0.569583,0.253733,7363,high
532,719163,2,1,6,0,5,1,1,0.639167,0.599754,0.589583,0.176617,7665,high
533,719163,2,1,6,0,6,0,1,0.631667,0.594708,0.504167,0.166667,7702,high
534,719163,2,1,6,0,0,0,1,0.5925,0.571975,0.59875,0.144904,6978,high
535,719163,2,1,6,0,1,1,2,0.568333,0.544842,0.777917,0.174746,5099,high
536,719163,2,1,6,0,2,1,1,0.688333,0.654692,0.69,0.148017,6825,high
537,719163,2,1,6,0,3,1,1,0.7825,0.720975,0.592083,0.11381199999999998,6211,high
538,719163,3,1,6,0,4,1,1,0.805833,0.752542,0.567917,0.11878699999999999,5905,high
539,719163,3,1,6,0,5,1,1,0.7775,0.724121,0.57375,0.182842,5823,high
540,719163,3,1,6,0,6,0,1,0.731667,0.652792,0.534583,0.179721,7458,high
541,719163,3,1,6,0,0,0,1,0.743333,0.674254,0.479167,0.145525,6891,high
542,719163,3,1,6,0,1,1,1,0.7158329999999999,0.654042,0.504167,0.300383,6779,high
543,719163,3,1,6,0,2,1,1,0.630833,0.594704,0.37333299999999997,0.347642,7442,high
544,719163,3,1,6,0,3,1,1,0.6975,0.640792,0.36,0.271775,7335,high
545,719163,3,1,6,0,4,1,1,0.749167,0.675512,0.4225,0.17165,6879,high
546,719163,3,1,6,0,5,1,1,0.834167,0.786613,0.48875,0.165417,5463,high
547,719163,3,1,6,0,6,0,1,0.765,0.687508,0.60125,0.161071,5687,high
548,719163,3,1,7,0,0,0,1,0.815833,0.750629,0.51875,0.16852899999999998,5531,high
549,719163,3,1,7,0,1,1,1,0.781667,0.702038,0.447083,0.195267,6227,high
550,719163,3,1,7,0,2,1,1,0.780833,0.70265,0.492083,0.126237,6660,high
551,719163,3,1,7,1,3,0,1,0.789167,0.732337,0.53875,0.13495,7403,high
552,719163,3,1,7,0,4,1,1,0.8275,0.761367,0.457917,0.194029,6241,high
553,719163,3,1,7,0,5,1,1,0.828333,0.752533,0.450833,0.146142,6207,high
554,719163,3,1,7,0,6,0,1,0.861667,0.804913,0.492083,0.163554,4840,high
555,719163,3,1,7,0,0,0,1,0.8225,0.790396,0.57375,0.125629,4672,low
556,719163,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,6569,high
557,719163,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,6290,high
558,719163,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,7264,high
559,719163,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,7446,high
560,719163,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,7499,high
561,719163,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,6969,high
562,719163,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,6031,high
563,719163,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,6830,high
564,719163,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,6786,high
565,719163,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,5713,high
566,719163,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,6591,high
567,719163,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,5870,high
568,719163,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,4459,low
569,719163,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,7410,high
570,719163,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,6966,high
571,719163,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,7592,high
572,719163,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,8173,high
573,719163,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,6861,high
574,719163,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,6904,high
575,719163,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,6685,high
576,719163,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,6597,high
577,719163,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,7105,high
578,719163,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,7216,high
579,719163,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,7580,high
580,719163,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,7261,high
581,719163,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,7175,high
582,719163,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,6824,high
583,719163,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,5464,high
584,719163,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,7013,high
585,719163,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,7273,high
586,719163,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,7534,high
587,719163,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,7286,high
588,719163,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,5786,high
589,719163,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,6299,high
590,719163,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,6544,high
591,719163,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,6883,high
592,719163,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,6784,high
593,719163,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,7347,high
594,719163,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,7605,high
595,719163,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,7148,high
596,719163,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,7865,high
597,719163,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,4549,low
598,719163,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,6530,high
599,719163,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,7006,high
600,719163,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,7375,high
601,719163,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,7765,high
602,719163,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,7582,high
603,719163,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,6053,high
604,719163,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,5255,high
605,719163,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,6917,high
606,719163,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,7040,high
607,719163,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,7697,high
608,719163,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,7713,high
609,719163,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,7350,high
610,719163,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,6140,high
611,719163,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,5810,high
612,719163,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,6034,high
